pm25,pm10,no2,so2,co,o3,AQI
12.410474999999996,24.96,4.0,3.0,2.0,4.0,54.42183333333336
12.127499999999996,25.168,5.0,3.0,2.0,4.0,53.450000000000024
11.844524999999997,26.208000000000006,5.0,3.0,2.0,3.0,54.5742777777778
13.205499999999995,29.302000000000003,6.0,3.0,2.0,4.0,58.1757777777778
14.674274999999998,31.876000000000005,8.0,3.0,2.0,4.0,64.25450000000002
29.350999999999992,50.92,7.0,4.0,3.0,3.0,69.41855555555559
30.64949999999999,51.64,8.0,4.0,3.0,4.0,75.33394444444447
34.285999999999994,51.6,7.0,4.0,3.0,4.0,80.30472222222225
35.742,48.4,6.0,4.0,3.0,6.0,85.24555555555558
52.85999999999999,42.2,6.0,4.0,3.0,5.0,84.91888888888893
48.379999999999995,37.6,5.0,4.0,3.0,6.0,81.24933333333337
44.31999999999999,34.46666666666666,6.0,4.0,3.0,4.0,71.7781777777778
24.824799999999993,31.93333333333333,5.0,4.0,3.0,3.0,59.30462222222224
15.695999999999993,29.066666666666663,7.0,4.0,3.0,5.0,44.241511111111144
7.079519999999996,29.2,7.0,4.0,3.0,5.0,34.564444444444476
7.7851199999999965,30.0,5.0,4.0,3.0,4.0,31.884444444444473
8.961119999999996,30.333333333333332,5.0,15.0,3.0,4.0,36.36888888888891
17.914399999999993,30.666666666666668,4.0,23.0,3.0,3.0,43.15604444444447
21.109199999999994,31.333333333333332,3.0,19.0,3.0,4.0,50.87248888888892
24.30399999999999,31.2,8.0,22.0,3.0,3.0,55.69093333333336
23.617999999999995,28.8,5.0,25.0,3.0,2.0,54.48822222222225
20.011599999999994,26.4,5.0,24.0,3.0,2.0,47.42511111111114
15.758399999999995,24.0,5.0,22.0,3.0,3.0,38.34444444444447
7.526399999999997,22.0,6.0,22.0,3.0,2.0,32.46222222222226
2.9399999999999986,20.8,6.0,24.0,3.0,3.0,29.122222222222263
5.115599999999997,20.8,8.0,22.0,3.0,4.0,29.166666666666703
5.468399999999996,20.8,8.0,24.0,3.0,5.0,29.58333333333337
8.668799999999996,20.8,10.0,25.0,3.0,3.0,31.666666666666703
6.103439999999996,20.4,13.0,27.0,3.0,6.0,29.58333333333337
5.415479999999997,20.2,13.0,19.0,3.0,7.0,27.50000000000004
5.533079999999997,20.2,10.0,20.0,3.0,6.0,26.25000000000004
2.7665399999999987,20.2,8.0,24.0,3.0,4.0,30.416666666666703
8.545599999999995,20.2,6.0,29.0,3.0,3.0,35.000000000000036
4.721639999999997,23.4,9.0,31.0,3.0,3.0,37.91666666666671
2.898839999999998,26.4,11.0,31.0,3.0,2.0,38.75
2.7694799999999984,26.4,5.0,31.0,2.0,3.0,38.33333333333337
5.062679999999997,26.4,4.0,30.0,2.0,3.0,37.500000000000036
5.009759999999997,26.4,6.0,29.0,2.0,2.0,37.08333333333337
2.4784199999999985,24.8,9.0,30.0,2.0,3.0,37.08333333333337
2.0999999999999996,24.0,6.0,30.0,2.0,3.0,36.66666666666671
2.0999999999999996,26.5,7.0,28.0,2.0,4.0,35.83333333333337
2.0999999999999996,29.0,7.0,28.0,2.0,3.0,35.0
4.304159999999997,31.0,7.0,28.0,2.0,3.0,35.0
2.257919999999998,30.8,7.0,28.0,2.0,3.0,35.0
2.2490999999999985,29.8,7.0,28.0,2.0,3.0,34.58333333333337
2.0999999999999996,30.1,8.0,27.0,2.0,4.0,34.16666666666671
2.0999999999999996,31.2,5.0,27.0,2.0,4.0,34.16666666666671
2.9105999999999974,32.8,5.0,28.0,2.0,3.0,34.58333333333337
3.5103599999999973,35.0,5.0,26.0,10.0,5.0,35.80000000000004
8.220239999999995,37.4,4.0,25.0,9.85714285714285,4.0,36.93333333333337
8.537759999999995,38.4,4.0,27.0,9.71428571428571,3.0,37.8666666666667
8.396639999999996,37.8,4.0,26.0,9.57142857142857,3.0,37.900000000000034
4.039559999999998,37.2,4.0,30.0,2.0,3.0,38.850000000000044
4.774559999999998,36.6,5.0,33.0,2.0,3.0,41.250000000000036
10.783919999999995,35.8,7.0,36.0,2.0,3.0,44.16666666666671
19.384399999999992,33.8,6.0,37.0,2.0,3.0,46.68777777777782
20.501599999999993,32.6,5.0,36.0,2.0,4.0,47.49222222222226
11.948159999999994,31.6,3.0,35.0,2.0,4.0,47.49111111111114
11.654159999999996,30.6,3.0,36.0,2.0,4.0,48.86680000000002
13.098959999999993,34.4,5.0,37.0,2.0,3.0,56.51511111111114
29.29639999999999,39.4,8.0,40.0,2.0,4.0,70.58693333333336
52.93599999999999,42.8,8.0,42.0,2.0,5.0,88.16880000000003
61.419999999999995,45.4,8.0,41.0,2.0,3.0,104.76271111111113
65.8,48.0,6.0,40.0,2.0,3.0,116.20200000000001
66.6,45.4,6.0,39.0,2.0,6.0,118.82000000000001
63.8,42.2,6.0,38.0,2.0,5.0,113.54000000000002
61.0,39.2,6.0,38.0,3.0,5.0,103.68177777777781
55.839999999999996,36.0,6.0,40.0,3.0,2.0,93.94177777777782
50.39999999999999,31.6,5.0,34.0,3.0,3.0,84.12400000000002
26.75999999999999,27.4,7.0,43.0,7.0,4.0,72.35093333333336
20.529599999999995,24.0,5.0,42.1739130434782,7.0,4.0,61.79462898550727
14.299199999999995,22.6,5.0,41.3478260869565,7.0,5.0,54.05878357487922
3.8744999999999985,22.6,7.0,40.5217391304347,8.0,4.0,42.76340579710145
2.9887199999999985,24.0,4.0,9.0,7.0,5.0,33.87971014492754
2.751839999999998,26.0,4.0,9.0,7.5,9.0,25.866666666666703
3.3515999999999977,27.6,3.0,9.0,8.0,8.0,28.180000000000035
7.796879999999996,28.6,3.0,9.0,8.5,5.0,30.923333333333364
8.625959999999996,28.6,4.0,9.0,3.0,6.0,33.06333333333336
8.573039999999994,28.4,4.0,9.0,3.0,7.0,32.550000000000026
7.408799999999997,27.8,2.0,9.0,3.0,6.0,30.660000000000025
3.598559999999998,27.4,4.0,9.0,3.0,5.0,30.706666666666695
4.304159999999998,27.0,4.0,9.0,11.0,15.0,32.71333333333336
8.925839999999996,27.0,4.0,9.0,9.0,4.0,38.08000000000003
18.757199999999994,27.6,6.0,9.0,7.0,4.0,44.845377777777806
13.488719999999995,28.2,5.0,9.0,7.0,4.0,52.852400000000024
24.617599999999992,28.2,3.0,9.0,7.0,5.0,57.47453333333336
24.225599999999993,28.2,4.0,9.0,7.0,5.0,60.34048888888892
26.165999999999997,28.6,4.0,9.0,7.0,5.0,61.62102222222225
26.263999999999996,30.8,4.0,9.0,7.0,5.0,65.9177777777778
29.74999999999999,34.8,5.0,9.0,7.0,6.0,71.74333333333335
33.656,39.4,6.0,9.0,6.0,4.0,80.53066666666669
53.65999999999999,44.0,8.0,9.0,5.0,5.0,90.5017777777778
60.09999999999999,49.8,8.0,9.0,5.0,5.0,105.02488888888888
66.99999999999999,53.2,9.0,9.0,6.0,3.0,112.50600000000001
63.35999999999999,54.8,10.0,9.0,6.0,4.0,117.85200000000002
64.96,56.0,9.0,9.0,6.0,6.0,119.78800000000001
41.25599999999999,57.2,13.0,9.0,6.0,9.0,128.80800000000002
71.55999999999999,51.6,15.0,9.0,7.0,14.0,127.26799999999999
63.55999999999999,46.0,10.0,9.0,8.0,10.0,124.01200000000001
65.8,42.4,10.0,9.0,7.0,4.0,115.25600000000003
38.16,39.2,6.0,9.0,7.0,4.0,107.8706666666667
54.239999999999995,34.4,8.0,9.0,6.0,2.0,90.90000000000003
41.15999999999999,34.8,13.0,9.0,8.0,6.0,76.80666666666669
25.199999999999992,35.2,17.0,9.0,11.0,9.0,71.23155555555557
13.199999999999996,33.4,16.0,9.0,13.0,17.0,70.27333333333335
23.639999999999993,29.4,11.0,9.0,14.0,5.0,66.57111111111114
35.199999999999996,27.0,10.0,9.0,14.0,17.0,60.62360000000003
19.845599999999994,24.6,9.0,9.0,13.0,11.0,53.63471111111114
8.169599999999997,22.2,12.0,9.0,15.0,7.0,42.64360000000003
3.3415199999999987,20.0,6.0,9.0,18.0,7.0,30.635555555555587
2.0999999999999996,20.0,4.0,9.0,18.0,5.0,22.17333333333337
2.0999999999999996,20.0,6.0,9.0,20.0,7.0,20.266666666666705
2.3057999999999983,20.8,5.0,9.0,19.8571428571428,6.42857142857142,24.1466666666667
7.9732799999999955,23.8,7.0,9.0,19.7142857142857,5.85714285714285,33.98222222222225
8.911199999999997,29.0,11.0,9.0,19.5714285714285,5.28571428571428,47.21973333333335
35.82399999999999,34.4,11.0,5.0,4.0,5.0,59.21551111111114
40.17999999999999,39.8,8.0,5.0,4.0,5.0,70.92884444444447
30.359999999999996,42.0,9.0,5.0,4.0,5.0,79.00622222222225
30.395999999999994,42.0,6.0,5.0,4.0,3.0,86.76274074074077
54.426666666666655,43.8,7.0,5.0,4.0,1.0,95.7631851851852
44.258666666666656,45.4,7.66666666666666,5.16666666666666,4.0,1.5,114.41096296296297
72.02666666666666,45.2,11.0,6.0,4.0,4.0,132.108
73.02666666666666,47.4,10.0,5.0,4.0,2.0,147.662
77.36666666666665,50.0,2.0,7.0,5.5,2.0,152.25266666666667
76.2,48.6,5.0,7.0,5.5,2.0,153.98333333333338
74.6,46.4,8.0,6.0,5.5,4.0,147.64000000000001
71.6,43.4,8.0,7.0,5.5,7.0,131.40400000000002
61.44,40.0,7.0,7.0,5.5,2.0,109.27004444444448
49.455999999999996,36.2,9.0,5.0,5.5,5.0,87.49608888888893
13.2168,37.0,9.0,5.0,5.5,5.0,76.6803555555556
9.167759999999998,38.6,5.0,5.0,5.5,4.0,70.88746666666671
38.815999999999995,43.0,9.0,6.0,5.5,7.0,71.1052444444445
44.455999999999996,49.4,11.0,5.0,5.5,4.0,80.6009777777778
36.14399999999999,56.0,15.0,5.0,5.5,6.0,95.10782222222224
37.43999999999999,58.0,15.0,6.0,5.5,4.0,115.78399999999999
70.79999999999998,63.2,12.0,7.0,5.5,14.0,136.244
47.303999999999995,69.25,17.0,7.0,5.5,7.0,170.63333333333333
93.35999999999999,81.05,21.0,5.0,5.5,10.0,202.60266666666666
69.692,94.85,21.25,4.875,5.5,9.25,239.192
111.8,108.65,23.0,4.0,5.5,4.0,260.576
112.8,118.05,23.0,5.0,5.5,23.0,279.6801170636154
120.0,122.0,26.0,5.0,5.5,13.0,286.1649190589342
120.0,116.6,26.0,5.0,5.5,15.0,287.7151263774263
120.0,108.8,31.0,5.0,5.5,16.0,289.2131850755873
120.0,101.0,32.0,4.0,5.5,12.0,288.23417099246643
120.0,97.6,31.0,4.0,5.5,17.0,291.89997143348324
120.0,98.8,38.0,4.0,5.5,21.0,290.8708158483123
120.0,103.0,38.0,4.0,5.5,22.0,291.2942549518279
120.0,107.4,30.0,7.0,6.0,21.0,290.9576037553871
120.0,112.2,33.0,8.0,6.0,22.0,290.0078281394222
120.0,114.4,31.0,8.0,6.0,16.0,290.3924410268303
120.0,118.6,33.0,7.0,6.0,24.0,290.28490097238716
120.0,125.0,41.0,5.0,6.0,18.0,291.1597610017164
120.0,132.4,34.0,10.0,6.0,17.0,292.0636591867531
120.0,139.4,26.0,17.0,6.0,14.0,292.07997749906735
120.0,139.8,29.0,17.0,6.0,14.0,290.1375750685801
120.0,136.2,29.0,16.0,6.0,11.0,284.0198369804218
112.8,129.4,34.0,15.0,6.0,11.0,279.23170215948255
112.8,125.2,35.0,14.0,6.0,15.0,276.24
78.96,123.6,29.0,14.0,6.0,23.0,276.24
112.8,128.0,32.0,15.0,6.0,35.0,276.24
112.8,129.4,38.0,14.0,6.0,29.0,281.5093756524638
120.0,130.4,35.0,13.0,6.0,24.0,281.5093756524638
112.8,125.2,34.0,12.0,6.0,17.0,281.5093756524638
112.8,117.4,36.0,11.0,6.0,18.0,276.24
78.96,109.6,41.0,11.0,6.0,18.0,276.24
112.8,109.6,38.0,11.0,6.0,22.0,276.24
112.8,113.4,43.0,11.0,6.0,30.0,277.7799285594711
120.0,125.0,50.0,11.0,6.0,32.0,281.521705231474
120.0,137.0,46.0,11.0,6.0,24.0,285.0603604456042
120.0,152.2,44.0,12.0,6.0,24.0,287.9359430358482
120.0,164.4,43.0,12.0,6.0,21.0,288.62339824898356
120.0,167.8,38.0,13.0,6.0,21.0,289.3757056857076
120.0,166.0,24.0,13.0,6.0,22.0,289.77262279947314
120.0,167.3,30.0,12.0,6.0,10.0,289.04397791602054
120.0,165.4,32.0,12.0,6.0,22.0,287.5301542948169
120.0,162.6,33.0,13.0,6.0,24.0,285.4742793604302
120.0,165.2,32.0,12.0,6.0,24.0,286.29236270618105
120.0,169.0,20.0,7.0,9.0,5.0,289.61225782529897
120.0,170.9,43.0,11.0,8.0,14.0,289.6201936088903
120.0,172.8,34.0,13.0,8.29411764705882,18.0,290.71786028742025
120.0,175.6,24.0,12.0,8.58823529411764,21.0,286.0031875594529
120.0,178.4,31.0,12.0,8.88235294117647,32.0,289.0050938589707
120.0,180.0,25.0,11.0,7.0,14.0,288.2871627343089
120.0,176.6,19.0,12.0,7.0,15.0,291.03034465539173
120.0,173.2,27.0,11.0,7.0,8.0,289.068709561578
120.0,161.0,27.0,11.0,7.0,24.0,288.1895895242347
120.0,148.0,23.0,12.0,7.0,15.0,285.4252269074476
120.0,132.2,41.0,11.0,7.0,18.0,285.40936207259466
120.0,119.8,64.0,10.0,7.0,9.0,282.8464240725341
120.0,111.2,37.0,10.0,7.0,6.0,285.34521917138994
120.0,112.2,38.0,10.0,7.0,11.0,287.31758415782843
120.0,113.2,53.0,10.0,7.0,11.0,291.7407983037634
120.0,119.2,84.0,10.0,7.0,11.0,289.54645128911244
120.0,125.2,83.0,11.0,7.0,7.0,287.760177090403
120.0,137.2,69.0,10.0,7.0,14.0,287.16652726247975
120.0,148.4,37.0,10.0,7.0,11.0,291.5744940602183
120.0,160.4,40.0,10.0,7.0,6.0,287.5995077889526
112.8,165.4,54.0,11.0,7.0,12.0,274.3935956070403
105.6,169.2,44.0,12.0,7.0,5.0,260.40000000000003
73.91999999999999,164.4,22.0,13.0,7.0,6.0,252.47999999999996
73.91999999999999,163.8,29.0,13.0,7.0,5.0,252.47999999999996
105.6,163.8,24.0,13.0,7.0,4.0,260.40000000000003
112.8,168.6,15.0,13.0,7.0,20.0,270.5024199916728
120.0,172.4,34.0,13.0,7.0,5.0,282.68785273126196
120.0,173.4,26.0,13.0,7.0,15.0,282.68785273126196
112.8,163.6,30.0,13.0,7.0,12.0,280.5054327395892
112.8,153.2,43.0,14.0,7.0,1.0,276.24
78.96,145.4,32.0,14.0,7.0,1.0,276.24
112.8,142.4,48.0,13.0,6.0,8.0,276.24
112.8,138.8,33.0,13.0,6.0,16.0,279.9373570077649
120.0,141.8,24.0,13.0,6.0,4.0,284.76241685093095
120.0,142.6,20.0,14.0,6.0,9.0,288.17743081246545
120.0,140.0,15.0,14.0,18.0,17.0,285.9052895375201
120.0,132.0,27.0,14.25,19.0,4.0,285.0546109683394
120.0,126.2,33.0,14.5,18.0,2.0,284.4167828244776
120.0,126.4,38.0,14.75,16.0,2.0,287.91726970655264
120.0,128.8,25.0,15.0,18.0,11.0,287.52245495436796
120.0,129.2,57.0,25.0,10.0,11.0,284.74526913669524
112.8,131.6,75.0,27.5,14.0,8.0,271.89956652180064
105.6,134.8,15.0,30.0,5.0,6.0,260.40000000000003
73.91999999999999,132.4,31.0,30.0,6.0,6.0,252.47999999999996
73.91999999999999,136.6,75.0,30.0,10.0,9.0,252.47999999999996
105.6,144.0,46.0,30.0,13.0,13.0,260.40000000000003
112.8,151.8,32.0,22.0,15.0,13.0,271.03818704898066
120.0,156.8,19.0,22.0,16.0,21.0,282.8301762767458
120.0,154.8,38.0,26.0,16.0,11.0,286.3692427158691
120.0,142.4,41.0,19.0,16.0,12.0,283.65105566688845
112.8,129.6,19.0,24.0,11.0,11.0,271.8590664391233
105.6,117.6,36.0,13.0,7.0,6.0,252.48000000000002
68.88,108.8,46.0,13.0,10.0,7.0,228.72000000000003
63.83999999999999,108.4,24.0,11.0,10.0,13.0,204.6266666666667
58.8,114.8,20.0,11.0,9.0,10.0,196.7066666666667
63.83999999999999,121.2,46.0,13.0,10.0,9.0,204.6266666666667
68.88,119.0,48.0,13.0,14.0,14.0,228.72000000000003
105.6,115.6,38.0,15.0,16.0,5.0,244.56000000000003
105.6,113.4,46.0,16.0,9.0,6.0,252.47999999999996
105.6,108.2,31.0,15.0,8.0,7.0,244.56000000000003
68.88,103.0,21.0,13.0,11.0,5.0,228.72000000000003
63.83999999999999,115.2,17.0,12.0,10.0,6.0,212.88000000000002
63.83999999999999,127.4,6.0,10.0,8.0,11.0,212.88000000000002
68.88,135.8,7.0,9.0,14.0,11.0,228.72000000000003
105.6,136.2,19.0,10.0,15.0,8.0,244.56000000000003
105.6,136.6,39.0,10.0,16.0,9.0,252.47999999999996
105.6,133.0,40.0,10.0,10.0,16.0,244.56000000000003
68.88,130.0,5.0,8.0,7.0,7.0,236.64000000000001
68.88,127.8,6.0,7.0,13.0,15.0,220.80000000000004
63.83999999999999,133.4,19.0,7.0,18.0,19.0,212.88000000000002
91.19999999999999,138.8,8.0,7.0,13.0,12.0,204.95999999999995
63.83999999999999,138.8,5.0,7.0,15.0,4.0,204.95999999999995
63.83999999999999,138.2,52.0,7.0,16.0,7.0,204.95999999999995
63.83999999999999,140.4,43.0,7.0,8.0,9.0,212.88000000000002
68.88,148.1,8.0,6.0,13.0,14.0,220.80000000000004
98.39999999999999,156.0,63.0,6.0,18.0,9.0,228.71999999999997
98.39999999999999,157.4,41.0,7.0,20.0,14.0,228.71999999999997
68.88,154.4,19.0,6.0,11.0,11.0,228.71999999999997
68.88,148.6,53.0,7.0,16.0,5.0,228.71999999999997
68.88,133.1,31.0,7.0,17.0,5.0,236.64000000000001
105.6,122.2,9.0,7.0,18.0,5.0,244.56000000000003
105.6,118.0,11.0,5.0,22.0,5.0,252.47999999999996
105.6,122.4,7.0,4.0,15.0,1.0,244.56000000000003
68.88,126.8,11.0,3.0,18.0,8.0,228.72000000000003
63.83999999999999,135.6,1.0,2.0,19.0,13.0,204.6266666666667
58.8,139.8,6.0,2.0,20.0,10.0,188.45333333333338
58.8,142.4,30.0,3.0,19.0,7.0,188.45333333333338
63.83999999999999,144.2,30.0,2.0,17.0,7.0,191.75333333333336
60.899999999999984,144.2,6.0,2.0,20.0,8.0,196.37333333333333
88.19999999999999,144.2,21.0,2.0,21.0,3.0,194.06000000000003
34.419,93.72999999999999,14.0,2.0,21.3333333333333,14.0,198.35333333333335
49.83,94.77000000000001,32.0,4.0,21.6666666666666,15.0,194.39333333333335
46.53,93.60000000000001,31.0,8.0,22.0,6.0,189.11333333333337
46.53,89.17999999999999,44.0,10.0,20.0,4.0,176.24000000000004
43.56,81.38000000000001,80.0,9.0,15.0,4.0,164.36000000000004
28.413,73.58,65.0,8.0,11.0,3.0,146.54000000000008
26.334000000000003,66.092,80.0,7.0,14.0,6.0,128.72000000000006
24.255,61.204,84.0,6.0,14.0,3.0,116.84000000000005
24.255,63.33600000000001,53.0,6.0,13.0,2.0,116.84000000000003
26.333999999999996,68.848,8.0,6.0,17.0,4.0,128.72000000000003
28.412999999999997,70.82400000000001,61.0,6.0,18.0,6.0,146.54000000000005
43.56,71.24,48.0,6.0,19.0,5.0,164.36000000000004
46.53,65.83200000000001,14.0,5.0,13.0,7.0,174.26000000000008
45.54,57.304,27.0,5.0,12.0,5.0,178.22000000000003
45.54,48.464000000000006,17.0,4.0,5.0,4.0,176.23999999999998
27.324,42.224000000000004,2.0,3.0,6.0,5.0,172.77500000000006
43.807500000000005,36.608000000000004,7.0,4.0,5.0,2.0,164.85500000000005
41.58,34.216,7.0,4.0,4.0,1.0,160.40000000000006
43.3125,32.344,25.0,4.0,3.0,1.0,154.95500000000004
41.08500000000001,31.512000000000004,30.0,3.0,4.0,1.0,149.51000000000008
38.85750000000001,31.096000000000004,31.0,3.0,10.0,1.0,138.95000000000007
38.032500000000006,31.824,24.0,3.0,4.0,11.0,127.77950000000006
35.49975,32.864000000000004,22.0,3.0,5.0,1.0,115.69850000000004
32.967,34.736,23.0,2.0,3.0,2.0,108.04250000000003
23.94315,36.4,13.0,2.0,5.0,2.0,108.75200000000005
25.09815,38.584,29.0,2.0,6.0,2.0,118.78700000000003
37.8345,37.232,1.0,2.0,6.0,2.0,127.97750000000003
38.799749999999996,35.568000000000005,30.0,2.0,5.0,1.0,135.79850000000002
39.765,33.071999999999996,22.0,2.0,2.0,1.0,132.28950000000003
36.08,30.055999999999997,23.0,2.0,3.0,1.0,119.34944444444449
31.982499999999998,27.664,23.3333333333333,2.33333333333333,3.33333333333333,1.33333333333333,99.59522222222226
27.048999999999996,28.704000000000004,24.0,3.0,4.0,2.0,85.85533333333338
25.679499999999994,32.032000000000004,31.0,3.0,5.0,2.0,80.2611666666667
18.431874999999994,35.88,30.0,3.0,6.0,1.0,84.17844444444448
21.704374999999995,40.76800000000001,40.0,3.0,6.0,8.0,97.12083333333335
24.976874999999996,45.032000000000004,29.3333333333333,2.66666666666666,6.66666666666666,6.66666666666666,114.50005555555556
38.222249999999995,48.256,8.0,2.0,8.0,4.0,131.4095
40.301249999999996,49.19200000000001,25.0,2.0,6.0,5.0,140.76500000000001
28.251299999999993,49.608000000000004,3.0,2.0,5.0,5.0,138.86750000000004
26.09145,48.152,4.0,2.0,6.0,3.0,125.25500000000004
23.446499999999997,46.071999999999996,10.0,2.0,7.0,3.0,113.01200000000001
23.966249999999995,44.40800000000001,2.0,2.0,4.0,3.0,103.69883333333337
22.793924999999998,42.74400000000001,11.0,2.0,4.0,1.0,100.28483333333337
30.887999999999998,42.53600000000001,18.0,2.0,4.0,1.0,94.9856666666667
21.338624999999997,43.160000000000004,10.0,2.0,3.0,2.0,93.21350000000002
21.540749999999996,42.327999999999996,36.0,2.0,5.0,4.0,90.1346666666667
19.444424999999995,40.455999999999996,28.0,2.0,7.0,1.0,87.83983333333337
19.715849999999996,38.584,16.0,2.0,3.0,1.0,85.56133333333338
19.929525,35.256,22.0,2.0,3.0,1.0,85.29183333333339
27.505499999999998,32.448,16.0,2.0,2.0,1.0,84.41800000000005
27.28275,32.136,17.0,2.0,2.0,1.0,85.55316666666671
29.617500000000003,33.072,23.0,2.0,3.0,1.0,87.0313333333334
28.998750000000005,33.28,23.0,2.0,3.0,1.0,90.1183333333334
30.40125,33.48800000000001,18.0,2.0,2.0,3.0,91.38416666666673
21.627375,33.384,26.0,2.0,2.0,5.0,93.01750000000006
30.648750000000003,32.864000000000004,25.0,2.0,2.0,4.0,92.20083333333338
29.57625,31.616000000000007,24.0,2.0,2.0,3.8,91.54750000000006
30.236250000000002,30.784,24.0,2.0,3.0,3.6,89.42416666666672
28.503750000000004,29.952000000000005,26.0,2.0,3.0,3.4,87.54583333333339
27.67875,29.119999999999997,28.0,2.0,3.0,12.0,84.76916666666672
27.43125,28.288000000000004,28.0,2.0,3.0,3.0,83.46250000000005
27.18375,28.184,29.0,2.0,2.0,6.0,82.76833333333337
26.9775,28.392000000000007,26.0,2.0,2.0,5.85,82.56416666666672
27.224999999999998,28.6,24.0,2.0,2.0,5.7,82.85000000000005
27.4725,29.119999999999997,20.0,2.0,2.0,5.55,83.17666666666672
27.307499999999997,31.616000000000003,18.0,2.0,2.0,12.0,84.56500000000004
28.6275,34.112,19.0,2.0,2.0,12.0,87.34166666666671
30.2775,35.776,23.0,2.0,2.0,12.0,89.43233333333337
29.4195,35.984,38.0,2.0,3.0,12.0,88.62383333333338
27.810750000000002,34.736,24.0,2.0,2.71428571428571,12.0,85.85533333333338
19.236525,31.200000000000003,23.0,2.0,2.42857142857142,12.0,80.48166666666673
16.793699999999998,27.976000000000006,20.0,2.0,2.14285714285714,12.0,74.74050000000005
22.011,25.792000000000005,16.0,2.0,2.0,12.0,68.23983333333337
14.639624999999997,25.480000000000004,17.0,2.0,2.0,12.0,64.85066666666671
20.567249999999998,26.138666666666666,21.0,2.0,2.0,12.0,61.87800000000004
13.305599999999997,27.109333333333332,25.0,2.0,1.0,12.0,60.10583333333338
13.38645,27.837333333333326,26.0,2.0,1.0,12.0,58.84000000000005
13.501949999999999,28.357333333333322,26.0,2.0,1.0,12.0,59.289166666666716
13.623224999999996,28.045333333333332,26.0,2.0,1.0,12.0,59.624000000000045
19.461749999999995,26.762666666666668,26.0,2.0,1.0,12.0,59.3381666666667
13.299824999999998,25.480000000000004,19.0,1.0,1.0,3.0,58.42350000000005
12.976424999999995,24.128000000000004,10.0,1.0,1.0,3.0,55.50800000000004
11.561549999999997,22.776000000000003,15.0,1.0,1.0,3.0,52.366833333333375
11.318999999999996,22.255999999999997,19.0,2.0,2.0,3.0,49.50800000000004
11.197724999999997,24.128000000000004,22.0,2.0,1.0,3.0,51.402666666666704
12.901349999999995,26.0,24.0,2.0,1.0,3.0,54.72350000000004
13.426874999999995,27.871999999999996,28.0,1.0,1.0,3.0,60.25827777777781
21.240999999999996,29.484,32.0,1.0,1.0,4.0,65.82794444444448
16.839899999999997,28.990000000000002,29.0,1.0,1.0,3.0,71.0355555555556
31.10799999999999,41.6,21.0,1.0,1.0,3.0,72.23333333333339
40.81999999999999,40.0,16.0,1.0,1.0,3.0,70.94844444444449
28.965999999999994,40.0,12.0,1.0,1.0,3.0,68.67266666666671
28.18199999999999,40.4,8.0,5.0,3.0,4.0,66.95222222222226
26.36199999999999,42.8,7.0,1.0,3.0,4.0,65.38422222222226
26.949999999999992,45.2,8.0,1.0,3.0,4.0,64.88333333333337
27.53799999999999,48.8,16.0,1.0,3.0,5.0,66.10288888888893
27.929999999999993,50.8,24.0,1.0,3.0,6.0,67.93222222222226
29.301999999999992,52.6,21.0,1.0,3.0,7.0,68.1151555555556
27.77319999999999,53.6,14.0,1.0,1.0,7.0,68.9078666666667
28.949199999999994,54.6,22.0,1.0,1.0,5.0,69.47191111111117
18.016319999999997,53.0,16.0,1.0,1.0,4.0,71.52991111111116
30.41919999999999,51.6,5.0,1.0,1.0,4.0,71.83480000000004
29.34119999999999,50.8,5.0,1.0,1.0,4.0,72.71897777777781
31.16399999999999,51.4,6.0,1.0,3.0,4.0,73.22204444444449
31.065999999999995,52.2,5.0,1.0,1.0,4.0,74.5635555555556
31.06599999999999,53.4,11.0,1.0,1.0,4.0,74.63977777777781
31.26199999999999,54.4,15.0,1.0,2.0,4.0,74.9446666666667
31.45799999999999,54.2,17.0,1.0,2.0,4.0,75.2495555555556
31.45799999999999,52.6,14.0,1.0,1.0,4.0,75.2495555555556
31.261999999999997,49.4,6.0,1.0,1.0,4.0,72.68848888888893
28.16519999999999,45.8,5.0,1.0,1.0,4.0,67.64257777777782
24.97039999999999,40.4,7.0,1.0,2.0,3.0,59.98986666666671
12.853679999999995,35.8,7.0,1.0,2.0,3.0,51.66582222222226
10.772159999999994,32.4,6.0,1.0,2.0,4.0,42.05440000000004
7.920359999999994,30.2,7.0,1.0,2.0,4.0,34.05888888888894
6.809039999999996,28.0,7.0,1.0,2.0,3.0,29.276666666666717
2.848859999999998,28.4,10.0,1.0,1.0,4.0,28.53333333333339
2.3990399999999985,29.2,9.0,1.0,1.0,4.0,29.133333333333393
2.0999999999999996,29.8,9.0,1.0,1.0,3.0,30.000000000000057
2.3461199999999987,31.0,4.0,1.0,2.0,3.0,30.466666666666725
2.328479999999998,30.6,5.0,1.0,2.0,3.0,30.200000000000056
5.727959999999998,29.0,6.0,1.0,2.0,3.0,28.86666666666672
