date, pm25, pm10, o3, no2, so2, co,location
2021-01-07,201,233,17,32,3,11,"Sion, Mumbai"
2021-01-08,207,143,28,28,5,10,"Sion, Mumbai"
2021-01-09,191,131,38,24,4,9,"Sion, Mumbai"
2021-01-10,164,141,42,28,4,10,"Sion, Mumbai"
2021-01-11,186,185,36,18,6,10,"Sion, Mumbai"
2021-01-12,223,124,26,34,2,8,"Sion, Mumbai"
2021-01-13,189,122,29,41,9,7,"Sion, Mumbai"
2021-01-14,188,100,33,35,3,8,"Sion, Mumbai"
2021-01-15,174,182,36,50,1,9,"Sion, Mumbai"
2021-01-16,206,146,37,42,1,11,"Sion, Mumbai"
2021-01-17,148,88,21,38,1,6,"Sion, Mumbai"
2021-01-18,144,158,48,55,5,13,"Sion, Mumbai"
2021-01-19,194,161,31,62,3,12,"Sion, Mumbai"
2021-01-20,191,130,44,48,4,7,"Sion, Mumbai"
2021-01-21,182,168,43,65,2,11,"Sion, Mumbai"
2021-01-22,198,177,49,69,6,13,"Sion, Mumbai"
2021-01-23,170,140,29,53,2,9,"Sion, Mumbai"
2021-01-24,144,170,32,56,2,9,"Sion, Mumbai"
2021-01-25,157,156,43,53,2,10,"Sion, Mumbai"
2021-01-26,149,154,34,64,2,13,"Sion, Mumbai"
2021-01-27,148,170,38,66,3,14,"Sion, Mumbai"
2021-01-28,191,174,37,66,4,16,"Sion, Mumbai"
2021-01-29,197,165,34,57,5,14,"Sion, Mumbai"
2021-01-30,155,186,35,50,8,17,"Sion, Mumbai"
2021-01-31,144,132,31,44,4,10,"Sion, Mumbai"
2021-02-01,177,130,22,18,1,10,"Sion, Mumbai"
2021-02-02,139,168,24,21,1,15,"Sion, Mumbai"
2021-02-03,178,161,29,23,2,14,"Sion, Mumbai"
2021-02-04,160,119,32,35,3,7,"Sion, Mumbai"
2021-02-05,158,122,29,57,6,8,"Sion, Mumbai"
2021-02-06,141,107,32,46,5,6,"Sion, Mumbai"
2021-02-07,109,111,34,47,6,7,"Sion, Mumbai"
2021-02-08,149,129,35,64,15,12,"Sion, Mumbai"
2021-02-09,136,218,37,38,5,9,"Sion, Mumbai"
2021-02-10,259,261,33,30,2,20,"Sion, Mumbai"
2021-02-11,207,224,38,23,3,17,"Sion, Mumbai"
2021-02-12,196,135,27,12,4,10,"Sion, Mumbai"
2021-02-13,176,112,31,22,3,7,"Sion, Mumbai"
2021-02-14,117,88,26,26,3,5,"Sion, Mumbai"
2021-02-15,133,78,21,25, ,3,"Sion, Mumbai"
2021-02-16,81,98,26,38,2,5,"Sion, Mumbai"
2021-02-17,92,178,48,36,5,11,"Sion, Mumbai"
2021-02-18,158,96,36,41,2,6,"Sion, Mumbai"
2021-02-19,136,111,23,35,2,8,"Sion, Mumbai"
2021-02-20,135,103,31,42,2,5,"Sion, Mumbai"
2021-02-21,111,106,37,51,4,7,"Sion, Mumbai"
2021-02-22,112,155,58,60,8,13,"Sion, Mumbai"
2021-02-23,154,191,49,54,3,14,"Sion, Mumbai"
2021-02-24,180,154,32,38,8,12,"Sion, Mumbai"
2021-02-25,165,113,26,40,4,5,"Sion, Mumbai"
2021-02-26,157,95,25,46,3,5,"Sion, Mumbai"
