date, pm25, pm10, o3, no2, so2, co,location
2023-01-01,155,204, ,10,6,10,"Mulund West, Mumbai"
2023-01-02,176,131, ,8,6,10,"Mulund West, Mumbai"
2023-01-03,185,124, ,6,6,9,"Mulund West, Mumbai"
2023-01-04,176,228, ,9,6,9,"Mulund West, Mumbai"
2023-01-05,210,156, ,6,9,7,"Mulund West, Mumbai"
2023-01-06,187,118, ,5,6,5,"Mulund West, Mumbai"
2023-01-07,181,82, ,6,6,4,"Mulund West, Mumbai"
2023-01-08,161,79, ,5,6,4,"Mulund West, Mumbai"
2023-01-09,140,112, ,5,6,7,"Mulund West, Mumbai"
2023-01-10,163,133, ,7,6,8,"Mulund West, Mumbai"
2023-01-11,178,93, ,10,6,5,"Mulund West, Mumbai"
2023-01-12,149,64, ,7,6,3,"Mulund West, Mumbai"
2023-01-13,88,82, ,7,6,8,"Mulund West, Mumbai"
2023-01-14,158,122, ,8,6,8,"Mulund West, Mumbai"
2023-01-15,182,237, ,9,6,8,"Mulund West, Mumbai"
2023-01-16,196,180, ,9,6,10,"Mulund West, Mumbai"
2023-01-17,197,190, ,8,6,10,"Mulund West, Mumbai"
2023-01-18,203,216, ,7,6,11,"Mulund West, Mumbai"
2023-01-19,202,161, ,7,5,10,"Mulund West, Mumbai"
2023-01-20,181,125, ,8,5,8,"Mulund West, Mumbai"
2023-01-21,167,86, ,7,5,6,"Mulund West, Mumbai"
2023-01-22,152,93, ,7,5,7,"Mulund West, Mumbai"
2023-01-23,206,101, ,7,5,7,"Mulund West, Mumbai"
2023-01-24,165,106, ,6,5,5,"Mulund West, Mumbai"
2023-01-25,170,115, ,8,5,8,"Mulund West, Mumbai"
2023-01-26,182,159, ,7,5,9,"Mulund West, Mumbai"
2023-01-27,181,128, ,5,5,9,"Mulund West, Mumbai"
2023-01-28,172,111, ,3,5,7,"Mulund West, Mumbai"
2023-01-29,175,86, ,4,5,6,"Mulund West, Mumbai"
2023-01-30,162,105, ,4,5,6,"Mulund West, Mumbai"
2023-01-31,173,93,15,3,4,5,"Mulund West, Mumbai"
2023-02-01,165, ,18,4,4,5,"Mulund West, Mumbai"
2023-02-02,159, , ,28,4,7,"Mulund West, Mumbai"
2023-02-03,156,130,24,10,4,8,"Mulund West, Mumbai"
2023-02-04,167,98,21,4,4,7,"Mulund West, Mumbai"
2023-02-05,160,105,27,6,4,8,"Mulund West, Mumbai"
2023-02-06,165,95,17,5,4,6,"Mulund West, Mumbai"
2023-02-07,149,128,25,6,4,8,"Mulund West, Mumbai"
2023-02-08,174,117,30,6,4,8,"Mulund West, Mumbai"
2023-02-09,162,100,24,6,4,6,"Mulund West, Mumbai"
2023-02-10,153,86,19,5,4,6,"Mulund West, Mumbai"
2023-02-11,135,90,13,5,4,6,"Mulund West, Mumbai"
2023-02-12,144,74,19,5,4,3,"Mulund West, Mumbai"
2023-02-13,129, , , , , ,"Mulund West, Mumbai"
2023-02-14, ,111,23,7,4,8,"Mulund West, Mumbai"
2023-02-15,159,93,27,6,4,8,"Mulund West, Mumbai"
2023-02-16,153,140,18,7,4,9,"Mulund West, Mumbai"
2023-02-17,165,90,30,6,4,5,"Mulund West, Mumbai"
2023-02-18,149,84,21,6,4,5,"Mulund West, Mumbai"
2023-02-19,149,110,18,7,4,9,"Mulund West, Mumbai"
2023-02-20,165,107,17,5,4,8,"Mulund West, Mumbai"
2023-02-21,157,93,16,5,4,8,"Mulund West, Mumbai"
2023-02-22,149,89,22,6,4,8,"Mulund West, Mumbai"
2023-02-23,163,114,25,6,4,8,"Mulund West, Mumbai"
2023-02-24,164,97,25,6,4,8,"Mulund West, Mumbai"
2023-02-25,160,96,28,6,4,7,"Mulund West, Mumbai"
2023-02-26,160,93,21,6,4,7,"Mulund West, Mumbai"
2023-02-27,155,106,20,7,4,9,"Mulund West, Mumbai"
2023-02-28,161,104,16,7,4,10,"Mulund West, Mumbai"
2023-03-01,161,121,21,8,4,10,"Mulund West, Mumbai"
2023-03-02,171,143,20,8,4,12,"Mulund West, Mumbai"
2023-03-03,182,197,16,7,4,12,"Mulund West, Mumbai"
2023-03-04,212,128,17,8,4,9,"Mulund West, Mumbai"
2023-03-05,183,148,15,7,4,8,"Mulund West, Mumbai"
2023-03-06,176,71,10,7,4,5,"Mulund West, Mumbai"
